上海餐厅,来个鲜果(陆家嘴店),总店,准四星商户,39,24,7.4,7.3,7.4,饮品,陆家嘴,松林路9号(乳山路)
上海餐厅,面包工作室,总店,准四星商户,1,,7.3,7.1,7.1,面包甜点,陆家嘴,世纪大道100号B2楼(陆家嘴地铁站)
上海餐厅,味美轩(s东昌路站店),总店,三星商户,0,,0.0,0.0,0.0,面包甜点,陆家嘴,招远路甲18号距东昌路站约414米
上海餐厅,百分百优果荟,总店,准四星商户,13,15,7.3,7.0,7.2,饮品,陆家嘴,浦东南路575弄甲1号
上海餐厅,Edible 爱茜宝,总店,准四星商户,1,,7.2,7.2,7.2,冰淇淋,陆家嘴,陆家嘴名商路
上海餐厅,诺曼蛋糕上海店,总店,准四星商户,1,,7.1,7.1,7.1,面包甜点,陆家嘴,花园石桥路
上海餐厅,XS饮料招商(上海浦东),总店,准四星商户,0,,0.0,0.0,0.0,饮品,陆家嘴,陆家嘴世纪大道
上海餐厅,lce Party,总店,准四星商户,0,,0.0,0.0,0.0,饮品,陆家嘴,世纪大道88号金茂时尚生活中心F2
上海餐厅,大峰饼屋(金茂店),总店,准四星商户,0,,0.0,0.0,0.0,面包甜点,陆家嘴,金茂大厦沿街楼
上海餐厅,精美糕点,总店,准四星商户,0,,0.0,0.0,0.0,面包甜点,陆家嘴,世纪大道88号金茂大厦内(近二号线陆家嘴站)
上海餐厅,都都茶饮,总店,准四星商户,0,,0.0,0.0,0.0,冰淇淋,陆家嘴,富城路
上海餐厅,零食多,总店,准四星商户,0,30,0.0,0.0,0.0,面包甜点,陆家嘴,齐河路67号
上海餐厅,无果界(栖霞路店),分店,准四星商户,3,30,7.1,7.1,7.1,饮品,浦东新区,栖霞路80号
上海餐厅,julysjuice,总店,准四星商户,1,,7.0,7.0,7.0,饮品,陆家嘴,浦东南路501号
上海餐厅,尚真果汁,总店,准四星商户,12,17,7.0,7.1,7.5,饮品,陆家嘴,浦东南路588号1楼果汁吧
上海餐厅,果然鲜榨果汁(浦发大厦店),分店,三星商户,10,20,6.9,7.2,6.8,饮品,陆家嘴,浦东南路588号浦发大厦8楼G单元(浦发大厦)
上海餐厅,本高砂屋,总店,三星商户,0,,0.0,0.0,0.0,面包甜点,陆家嘴,世纪大道8号(陆家嘴地铁站)
上海餐厅,妃悠diy酸奶优淇淋,总店,三星商户,0,,0.0,0.0,0.0,冰淇淋,陆家嘴,陆家嘴西路168号正大广场B2层(近东方明珠)
上海餐厅,果然鲜榨果汁(宏嘉大厦店),分店,三星商户,4,23,6.9,6.9,6.9,饮品,陆家嘴,福山路388号1楼7度营养餐厅内
上海餐厅,阿姨奶茶〔南泉北路店〕(南泉北路店),分店,准四星商户,100,8,6.9,6.9,7.0,饮品,陆家嘴,南泉北路17号(近浦东大道)
上海餐厅,天使之橙 陆家嘴站,总店,三星商户,0,,0.0,0.0,0.0,饮品,陆家嘴,2号线陆家嘴站
上海餐厅,佳穆巴(正大广场),总店,三星商户,0,,0.0,0.0,0.0,面包甜点,陆家嘴,陆家嘴西路168号正大广场B2层(近东方明珠)
上海餐厅,乐奇韩式冰淇淋,总店,准四星商户,1,,6.9,6.9,6.9,冰淇淋,陆家嘴,陆家嘴环路1388号上海海洋水族馆内
上海餐厅,美味体验店(正大广场店),总店,三星商户,1,,6.9,6.8,6.9,面包甜点,陆家嘴,陆家嘴西路168号正大广场(近东方明珠)
上海餐厅,韩品冰淇淋,总店,三星商户,3,,6.9,6.8,6.8,冰淇淋,陆家嘴,丰和路1附近
